method,taxon_key,vote_count,conflict_vote_count,direction_counts_json,direction_evaluations_json,selected_direction,signal_classification,minimum_support,maximum_opposition,policy_hash,method_display_name,voting_unit,taxon_key_policy,comparison_policy,scope_policy
vu_report__taxon_source_label__comparison_separate_votes,Klebsiella variicola,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Oscillibacter,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Parabacteroides distasonis,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Prevotella copri,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Prevotella stercorea,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Streptococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Streptococcus pneumoniae group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Succinivibrio dextrinosolvens,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Sutterella sp.,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Veillonella,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Veillonella dispar,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Veillonella parvula group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Victivallis vadensis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Alistipes,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Bacteroides,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Desulfovibrio,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Dialister,2,0,"{""decreased_in_AH"":2,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":true,""support"":2},""increased_in_AH"":{""conflicts"":0,""opposition"":2,""passes"":false,""support"":0}}",decreased_in_AH,retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Enterocloster,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Enterococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Gemmiger,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Klebsiella,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Leyella,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Oscillibacter,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Parabacteroides,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Phocaeicola,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Segatella,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Streptococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Succinivibrio,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Sutterella,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Veillonella,2,0,"{""decreased_in_AH"":0,""increased_in_AH"":2}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":2,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":true,""support"":2}}",increased_in_AH,retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_family_state,Victivallis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; family-state collapse,row,resolved_target,family_state,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_ignore,Alistipes,2,0,"{""decreased_in_AH"":2,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":true,""support"":2},""increased_in_AH"":{""conflicts"":0,""opposition"":2,""passes"":false,""support"":0}}",decreased_in_AH,retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; comparisons ignored,row,resolved_target,ignore,primary_comparisons_and_primary_evidence_tiers
vu_row__taxon_resolved_target__comparison_ignore,Bacteroides,2,0,"{""decreased_in_AH"":0,""increased_in_AH"":2}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":2,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":true,""support"":2}}",increased_in_AH,retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,row; resolved target taxon; comparisons ignored,row,resolved_target,ignore,primary_comparisons_and_primary_evidence_tiers
